Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
THE TAPESTRY,53 Tampines Street 86  #14-18 ,1,64,Strata,1033200,-,16144,1500,25-AUG-2019,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,HDB,18,52,528540,East Region,Tampines
PARC ESTA,910 Sims Avenue  #14-45 ,1,59,Strata,1099000,-,18627,1731,25-AUG-2019,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,N.A,14,40,408971,Central Region,Geylang
VIEW AT KISMIS,23 Lorong Kismis  #04-27 ,1,64,Strata,1149000,-,17953,1668,25-AUG-2019,Apartment,99 Yrs From 31/05/2019,Uncompleted,New Sale,N.A,21,59,596188,Central Region,Bukit Timah
TREASURE AT TAMPINES,25 Tampines Lane  #11-89 ,1,115,Strata,1670000,-,14522,1349,25-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528473,East Region,Tampines
THE FLORENCE RESIDENCES,81 Hougang Avenue 2  #03-09 ,1,59,Strata,885000,-,15000,1394,25-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538859,North East Region,Hougang
THE FLORENCE RESIDENCES,81 Hougang Avenue 2  #05-01 ,1,45,Strata,693000,-,15400,1431,25-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,HDB,19,53,538859,North East Region,Hougang
PIERMONT GRAND,44 Sumang Walk  #10-48 ,1,84,Strata,1010400,-,12029,1117,25-AUG-2019,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,N.A,19,82,828627,North East Region,Punggol
PARC ESTA,916 Sims Avenue  #10-74 ,1,42,Strata,824000,-,19619,1823,25-AUG-2019,Apartment,99 Yrs From 12/07/2018 ,Uncompleted,New Sale,HDB,14,40,408974,Central Region,Geylang
THE GARDEN RESIDENCES,1 Serangoon North View  #07-13 ,1,57,Strata,905700,-,15889,1476,25-AUG-2019,Apartment,99 Yrs From 30/10/2017,Uncompleted,New Sale,N.A,19,55,554343,North East Region,Serangoon
STIRLING RESIDENCES,23 Stirling Road  #23-19 ,1,64,Strata,1313000,-,20516,1906,25-AUG-2019,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148961,Central Region,Queenstown
ONE PEARL BANK,1 Pearl Bank  #09-14 ,1,40,Strata,1042000,-,26050,2420,25-AUG-2019,Apartment,99 Yrs From 01/03/2019,Uncompleted,New Sale,N.A,03,16,169016,Central Region,Outram
KENT RIDGE HILL RESIDENCES,62 South Buona Vista Road  #05-31 ,1,179,Strata,3083000,-,17223,1600,25-AUG-2019,Apartment,99 Yrs From 10/11/2018,Uncompleted,New Sale,N.A,05,11,118173,Central Region,Queenstown
THE FLORENCE RESIDENCES,85 Hougang Avenue 2  #07-24 ,1,86,Strata,1299000,-,15105,1403,25-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538861,North East Region,Hougang
ONE PEARL BANK,1 Pearl Bank  #19-22 ,1,83,Strata,2170000,-,26145,2429,25-AUG-2019,Apartment,99 Yrs From 01/03/2019,Uncompleted,New Sale,HDB,03,16,169016,Central Region,Outram
THE FLORENCE RESIDENCES,89 Hougang Avenue 2  #03-43 ,1,62,Strata,965000,-,15565,1446,25-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,HDB,19,53,538863,North East Region,Hougang
PARC ESTA,902 Sims Avenue  #18-18 ,1,102,Strata,1690000,-,16569,1539,25-AUG-2019,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,HDB,14,40,408967,Central Region,Geylang
TREASURE AT TAMPINES,51 Tampines Lane  #08-172 ,1,43,Strata,682000,-,15860,1473,25-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528460,East Region,Tampines
BELGRAVIA GREEN,299 Belgravia Drive ,1,322,Strata,3049870,-,9472,880,25-AUG-2019,Terrace House,Freehold,Uncompleted,New Sale,N.A,28,80,804328,North East Region,Serangoon
THE FLORENCE RESIDENCES,91 Hougang Avenue 2  #03-44 ,1,45,Strata,681000,-,15133,1406,25-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,HDB,19,53,538864,North East Region,Hougang
THE FLORENCE RESIDENCES,91 Hougang Avenue 2  #10-48 ,1,62,Strata,983000,-,15855,1473,25-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,HDB,19,53,538864,North East Region,Hougang
THE ADDITION,21 Meyappa Chettiar Road  #06-02 ,1,74,Strata,1400000,-,18919,1758,25-AUG-2019,Apartment,Freehold,Uncompleted,New Sale,HDB,13,35,358461,Central Region,Toa Payoh
THE FLORENCE RESIDENCES,93 Hougang Avenue 2  #10-57 ,1,44,Strata,734000,-,16682,1550,25-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,HDB,19,53,538865,North East Region,Hougang
STIRLING RESIDENCES,25 Stirling Road  #35-24 ,1,41,Strata,935000,-,22805,2119,25-AUG-2019,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148962,Central Region,Queenstown
PARC ESTA,902 Sims Avenue  #12-18 ,1,93,Strata,1615000,-,17366,1613,25-AUG-2019,Apartment,99 Yrs From 12/07/2018 ,Uncompleted,New Sale,HDB,14,40,408967,Central Region,Geylang
THE FLORENCE RESIDENCES,87 Hougang Avenue 2  #05-29 ,1,87,Strata,1298000,-,14920,1386,25-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538862,North East Region,Hougang
PARC ESTA,914 Sims Avenue  #10-68 ,1,89,Strata,1550000,-,17416,1618,25-AUG-2019,Apartment,99 Yrs From 12/07/2018 ,Uncompleted,New Sale,HDB,14,40,408973,Central Region,Geylang
STIRLING RESIDENCES,23 Stirling Road  #16-22 ,1,125,Strata,2419000,-,19352,1798,25-AUG-2019,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148961,Central Region,Queenstown
MARINA ONE RESIDENCES,23 Marina Way  #14-32 ,1,106,Strata,2633700,-,24846,2308,25-AUG-2019,Apartment,99 Yrs From 01/07/2011,2017,New Sale,N.A,01,01,018979,Central Region,Downtown Core
VIEW AT KISMIS,21 Lorong Kismis  #04-26 ,1,55,Strata,1016000,-,18473,1716,25-AUG-2019,Apartment,99 Yrs From 31/05/2019,Uncompleted,New Sale,HDB,21,59,596187,Central Region,Bukit Timah
TREASURE AT TAMPINES,9 Tampines Lane  #10-36 ,1,55,Strata,819000,-,14891,1383,25-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528481,East Region,Tampines
JADESCAPE,6 Shunfu Road  #02-20 ,1,94,Strata,1696600,-,18049,1677,25-AUG-2019,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,HDB,20,57,575744,Central Region,Bishan
TREASURE AT TAMPINES,57 Tampines Lane  #04-198 ,1,78,Strata,1037000,-,13295,1235,24-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528457,East Region,Tampines
TREASURE AT TAMPINES,55 Tampines Lane  #03-188 ,1,43,Strata,653000,-,15186,1411,24-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528458,East Region,Tampines
AFFINITY AT SERANGOON,26 Serangoon North Avenue 1  #12-48 ,1,79,Strata,1307000,-,16544,1537,24-AUG-2019,Apartment,99 Yrs From 18/05/2018,Uncompleted,New Sale,HDB,19,55,554340,North East Region,Serangoon
TREASURE AT TAMPINES,47 Tampines Lane  #10-162 ,1,85,Strata,1157000,-,13612,1265,24-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528462,East Region,Tampines
THE FLORENCE RESIDENCES,83 Hougang Avenue 2  #09-16 ,1,87,Strata,1308000,-,15034,1397,24-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538860,North East Region,Hougang
THE JOVELL,13 Flora Drive  #01-14 ,1,63,Strata,882000,-,14000,1301,24-AUG-2019,Condominium,99 Yrs From 08/03/2018,Uncompleted,New Sale,HDB,17,50,506853,East Region,Pasir Ris
ARTRA,10 Alexandra View  #43-09 ,1,97,Strata,2185800,-,22534,2093,24-AUG-2019,Apartment,99 Yrs From 15/02/2016,Uncompleted,New Sale,N.A,03,15,158745,Central Region,Bukit Merah
ONE PEARL BANK,1 Pearl Bank  #19-20 ,1,53,Strata,1421000,-,26811,2491,24-AUG-2019,Apartment,99 Yrs From 01/03/2019,Uncompleted,New Sale,N.A,03,16,169016,Central Region,Outram
BELGRAVIA GREEN,293 Belgravia Drive ,1,318,Strata,3028000,-,9522,885,24-AUG-2019,Terrace House,Freehold,Uncompleted,New Sale,HDB,28,80,804325,North East Region,Serangoon
ARTRA,10 Alexandra View  #39-07 ,1,77,Strata,1729400,-,22460,2087,24-AUG-2019,Apartment,99 Yrs From 15/02/2016,Uncompleted,New Sale,HDB,03,15,158745,Central Region,Bukit Merah
PARC ESTA,910 Sims Avenue  #15-45 ,1,59,Strata,1103000,-,18695,1737,24-AUG-2019,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,N.A,14,40,408971,Central Region,Geylang
MARGARET VILLE,20 Margaret Drive  #24-04 ,1,77,Strata,1475096,-,19157,1780,24-AUG-2019,Apartment,99 Yrs From 13/03/2017,Uncompleted,New Sale,N.A,03,14,149312,Central Region,Queenstown
TREASURE AT TAMPINES,9 Tampines Lane  #10-38 ,1,82,Strata,1162000,-,14171,1316,24-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528481,East Region,Tampines
ONE PEARL BANK,1 Pearl Bank  #08-03 ,1,40,Strata,1051000,-,26275,2441,24-AUG-2019,Apartment,99 Yrs From 01/03/2019,Uncompleted,New Sale,HDB,03,16,169016,Central Region,Outram
THE GARDEN RESIDENCES,1 Serangoon North View  #06-07 ,1,48,Strata,802700,-,16723,1554,24-AUG-2019,Apartment,99 Yrs From 30/10/2017,Uncompleted,New Sale,HDB,19,55,554343,North East Region,Serangoon
THE SHORE RESIDENCES,87 Amber Road  #11-23 ,1,85,Strata,1400000,-,16471,1530,24-AUG-2019,Condominium,103 Yrs From 18/08/2009,2014,Resale,HDB,15,43,439897,Central Region,Marine Parade
KENT RIDGE HILL RESIDENCES,64A South Buona Vista Road  #03-57 ,1,100,Strata,1855260,-,18553,1724,24-AUG-2019,Apartment,99 Yrs From 10/11/2018,Uncompleted,New Sale,N.A,05,11,117326,Central Region,Queenstown
WHISTLER GRAND,107 West Coast Vale  #04-03 ,1,119,Strata,1637590,-,13761,1278,24-AUG-2019,Apartment,99 Yrs From 07/05/2018,Uncompleted,New Sale,HDB,05,12,126751,West Region,Clementi
VIEW AT KISMIS,17 Lorong Kismis  #01-07 ,1,118,Strata,2033000,-,17229,1601,24-AUG-2019,Apartment,99 Yrs From 31/05/2019,Uncompleted,New Sale,N.A,21,59,598010,Central Region,Bukit Timah
TREASURE AT TAMPINES,35 Tampines Lane  #04-111 ,1,63,Strata,904000,-,14349,1333,24-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528468,East Region,Tampines
THE FLORENCE RESIDENCES,89 Hougang Avenue 2  #17-38 ,1,101,Strata,1601000,-,15851,1473,24-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538863,North East Region,Hougang
VIEW AT KISMIS,21 Lorong Kismis  #01-25 ,1,65,Strata,1177000,-,18108,1682,24-AUG-2019,Apartment,99 Yrs From 31/05/2019,Uncompleted,New Sale,N.A,21,59,596187,Central Region,Bukit Timah
TREASURE AT TAMPINES,41 Tampines Lane  #08-134 ,1,96,Strata,1361000,-,14177,1317,24-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528465,East Region,Tampines
PARC ESTA,900 Sims Avenue  #05-04 ,1,95,Strata,1573000,-,16558,1538,24-AUG-2019,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,HDB,14,40,408966,Central Region,Geylang
MARTIN MODERN,10 Martin Place  #25-09 ,1,71,Strata,2153800,-,30335,2818,24-AUG-2019,Condominium,99 Yrs From 28/09/2016,Uncompleted,New Sale,N.A,09,23,237963,Central Region,River Valley
THE JOVELL,15 Flora Drive  #07-18 ,1,42,Strata,622200,-,14814,1376,24-AUG-2019,Condominium,99 Yrs From 08/03/2018,Uncompleted,New Sale,HDB,17,50,506854,East Region,Pasir Ris
ONE PEARL BANK,1 Pearl Bank  #10-06 ,1,69,Strata,1819000,-,26362,2449,24-AUG-2019,Apartment,99 Yrs From 01/03/2019,Uncompleted,New Sale,N.A,03,16,169016,Central Region,Outram
MAYFAIR GARDENS,12 Rifle Range Road  #03-30 ,1,70,Strata,1436000,-,20514,1906,24-AUG-2019,Condominium,99 Yrs From 26/09/2018,Uncompleted,New Sale,N.A,21,58,588378,Central Region,Bukit Timah
VIEW AT KISMIS,23 Lorong Kismis  #04-29 ,1,56,Strata,1064000,-,19000,1765,24-AUG-2019,Apartment,99 Yrs From 31/05/2019,Uncompleted,New Sale,N.A,21,59,596188,Central Region,Bukit Timah
VIEW AT KISMIS,25 Lorong Kismis  #04-38 ,1,55,Strata,1016000,-,18473,1716,24-AUG-2019,Apartment,99 Yrs From 31/05/2019,Uncompleted,New Sale,N.A,21,59,596189,Central Region,Bukit Timah
LE QUEST,2 Bukit Batok Street 41  #16-04 ,1,106,Strata,1479000,-,13953,1296,24-AUG-2019,Apartment,99 Yrs From 29/08/2016,Uncompleted,New Sale,HDB,23,65,657990,West Region,Bukit Batok
BOULEVARD 88,88 Orchard Boulevard  #15-05 ,1,258,Strata,10651200,-,41284,3835,23-AUG-2019,Apartment,Freehold,Uncompleted,New Sale,N.A,10,24,248656,Central Region,Orchard
REFLECTIONS AT KEPPEL BAY,8 Keppel Bay View  #01-33 ,1,121,Strata,2051145,-,16952,1575,23-AUG-2019,Condominium,99 Yrs From 15/03/2006,2011,Resale,N.A,04,09,098406,Central Region,Bukit Merah
MACKENZIE 88,88 Mackenzie Road  #05-11 ,1,50,Strata,725000,-,14500,1347,23-AUG-2019,Apartment,Freehold,2009,Resale,N.A,09,22,228697,Central Region,Rochor
PIERMONT GRAND,34 Sumang Walk  #03-27 ,1,92,Strata,1090200,-,11850,1101,23-AUG-2019,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,HDB,19,82,828622,North East Region,Punggol
THE PANORAMA,16 Ang Mo Kio Avenue 2  #12-21 ,1,72,Strata,1138000,-,15806,1468,23-AUG-2019,Condominium,99 Yrs From 08/04/2013,2017,Resale,N.A,20,56,567699,North East Region,Ang Mo Kio
N.A.,9A Kim Keat Close ,1,105,Strata,1250000,-,11905,1106,23-AUG-2019,Apartment,Freehold,Unknown,Resale,N.A,12,32,328921,Central Region,Novena
THE LAKESHORE,29 Jurong West Street 41  #08-16 ,1,88,Strata,1020000,-,11591,1077,23-AUG-2019,Condominium,99 Yrs From 22/11/2002,2008,Resale,HDB,22,64,649411,West Region,Jurong West
BARTLEY RIDGE,44 Mount Vernon Road  #15-38 ,1,79,Strata,1200000,-,15190,1411,23-AUG-2019,Condominium,99 Yrs From 16/04/2012,2016,Resale,HDB,13,36,368062,Central Region,Toa Payoh
GARDENVISTA,956 Dunearn Road  #10-18 ,1,105,Strata,1620000,-,15429,1433,23-AUG-2019,Condominium,99 Yrs From 09/09/1999,2006,Resale,HDB,21,58,589484,Central Region,Bukit Timah
THE FLORENCE RESIDENCES,93 Hougang Avenue 2  #09-60 ,1,44,Strata,727000,-,16523,1535,23-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538865,North East Region,Hougang
THE WOODS,121E Westwood Avenue ,1,373,Strata,1550000,-,4155,386,23-AUG-2019,Terrace House,99 Yrs From 09/03/2010,2013,Resale,HDB,22,64,648303,West Region,Jurong West
THE BENCOOLEN,180A Bencoolen Street  #08-03 ,1,77,Strata,1100000,-,14286,1327,23-AUG-2019,Apartment,99 Yrs From 24/06/1995,1999,Resale,N.A,07,18,189647,Central Region,Rochor
SIMS RESIDENCES,8 Lorong 39 Geylang  #04-10 ,1,132,Strata,1248000,-,9455,878,23-AUG-2019,Apartment,99 Yrs From 11/08/1997,2002,Resale,N.A,14,38,387882,Central Region,Geylang
N.A.,72 Tampines Road ,1,283,Land,3380000,-,11956,1111,23-AUG-2019,Semi-Detached House,Freehold,2011,Resale,N.A,19,53,535097,North East Region,Hougang
CALDECOTT HILL ESTATE,4 Andrew Road ,1,918,Land,10380000,-,11305,1050,23-AUG-2019,Detached House,Freehold,2001,Resale,N.A,11,29,299942,Central Region,Novena
HIGH PARK RESIDENCES,31 Fernvale Road  #19-44 ,1,42,Strata,615000,-,14643,1360,23-AUG-2019,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,HDB,28,79,797417,North East Region,Sengkang
GROSVENOR VIEW,1 Lengkong Empat  #07-04 ,1,61,Strata,685000,-,11230,1043,23-AUG-2019,Condominium,Freehold,2006,Resale,HDB,14,41,417609,East Region,Bedok
ARCHIPELAGO,525 Bedok Reservoir Road  #04-87 ,1,77,Strata,1070000,-,13896,1291,23-AUG-2019,Condominium,99 Yrs From 01/06/2011,2015,Resale,N.A,16,47,479279,East Region,Bedok
THE HILLFORD,176 Jalan Jurong Kechil  #04-30 ,1,37,Strata,482000,-,13027,1210,23-AUG-2019,Apartment,60 Yrs From 19/02/2013,2016,Resale,HDB,21,59,596184,Central Region,Bukit Timah
MARGATE POINT,2 Margate Road  #08-00 ,1,119,Strata,1780000,-,14958,1390,23-AUG-2019,Apartment,Freehold,1998,Resale,N.A,15,43,438042,Central Region,Marine Parade
PIERMONT GRAND,24 Sumang Walk  #08-05 ,1,127,Strata,1455200,-,11458,1064,23-AUG-2019,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,HDB,19,82,828678,North East Region,Punggol
ASTRID MEADOWS,52 Coronation Road West  #04-01 ,1,126,Strata,2350000,-,18651,1733,23-AUG-2019,Condominium,Freehold,1990,Resale,N.A,10,26,269265,Central Region,Bukit Timah
BELYSA,59 Pasir Ris Drive 1  #17-16 ,1,83,Strata,810000,-,9759,907,23-AUG-2019,Executive Condominium,99 Yrs From 24/01/2011,2014,Resale,N.A,18,51,519532,East Region,Pasir Ris
CHANGI RISE CONDOMINIUM,4 Simei Rise  #07-07 ,1,119,Strata,1010000,-,8487,788,23-AUG-2019,Condominium,99 Yrs From 29/11/2000,2004,Resale,N.A,18,52,528801,East Region,Tampines
PARC KOMO,961 Upper Changi Road North  #04-68 ,1,93,Strata,1523000,-,16376,1521,23-AUG-2019,Apartment,Freehold,Uncompleted,New Sale,HDB,17,50,507663,East Region,Pasir Ris
PIERMONT GRAND,34 Sumang Walk  #17-28 ,1,78,Strata,954400,-,12236,1137,23-AUG-2019,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,HDB,19,82,828622,North East Region,Punggol
THE SEAFRONT ON MEYER,55 Meyer Road  #22-02 ,1,99,Strata,1920000,-,19394,1802,23-AUG-2019,Condominium,Freehold,2010,Resale,N.A,15,43,437978,Central Region,Marine Parade
THE TAPESTRY,53 Tampines Street 86  #02-20 ,1,92,Strata,1173690,-,12758,1185,23-AUG-2019,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,HDB,18,52,528540,East Region,Tampines
3 CUSCADEN,3 Cuscaden Walk  #17-02 ,1,44,Strata,1720619,-,39105,3633,23-AUG-2019,Apartment,Freehold,Uncompleted,New Sale,N.A,10,24,249690,Central Region,River Valley
THE SAIL @ MARINA BAY,6 Marina Boulevard  #56-20 ,1,57,Strata,1300000,-,22807,2119,23-AUG-2019,Apartment,99 Yrs From 12/08/2002,2008,Resale,N.A,01,01,018985,Central Region,Downtown Core
LOYANG VILLAS,66 Loyang Rise ,1,150,Land,1400000,-,9333,867,23-AUG-2019,Terrace House,99 Yrs From 01/05/1993,1996,Resale,N.A,17,50,507535,East Region,Pasir Ris
THE WHARF RESIDENCE,11 Tong Watt Road  #09-06 ,1,143,Strata,3000000,-,20979,1949,23-AUG-2019,Condominium,999 Yrs From 01/07/1841,2012,Resale,HDB,09,23,238008,Central Region,River Valley
BARTLEY RIDGE,32 Mount Vernon Road  #07-11 ,1,90,Strata,1375000,-,15278,1419,23-AUG-2019,Condominium,99 Yrs From 16/04/2012,2016,Resale,N.A,13,36,368056,Central Region,Toa Payoh
MARGARET VILLE,20 Margaret Drive  #24-03 ,1,85,Strata,1611904,-,18964,1762,23-AUG-2019,Apartment,99 Yrs From 13/03/2017,Uncompleted,New Sale,HDB,03,14,149312,Central Region,Queenstown
AMBER PARK,18 Amber Gardens  #03-20 ,1,69,Strata,1836270,-,26613,2472,23-AUG-2019,Condominium,Freehold,Uncompleted,New Sale,N.A,15,43,439980,Central Region,Marine Parade
SPRING GROVE,53 Grange Road  #15-02 ,1,94,Strata,1600000,-,17021,1581,23-AUG-2019,Condominium,99 Yrs From 01/12/1991,1996,Resale,N.A,10,24,249565,Central Region,Tanglin
EASTSIDE LOFT,150 Tanjong Katong Road  #01-03 ,1,123,Strata,1730000,-,14065,1307,23-AUG-2019,Apartment,Freehold,2002,Resale,N.A,15,43,437154,Central Region,Geylang
LAGUNA PARK,5000D Marine Parade Road  #03-14 ,1,135,Strata,1300000,-,9630,895,23-AUG-2019,Apartment,99 Yrs From 24/08/1977,1978,Resale,Private,15,44,449287,East Region,Bedok
N.A.,184A Joo Chiat Place ,1,91,Strata,1180000,-,12967,1205,23-AUG-2019,Apartment,Freehold,Unknown,Resale,N.A,15,42,427896,Central Region,Geylang
THE CANOPY,85 Yishun Avenue 11  #09-33 ,1,95,Strata,880000,-,9263,861,23-AUG-2019,Executive Condominium,99 Yrs From 14/06/2010,2014,Resale,HDB,27,76,768865,North Region,Yishun
PIERMONT GRAND,30 Sumang Walk  #10-19 ,1,142,Strata,1538400,-,10834,1006,23-AUG-2019,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,HDB,19,82,828620,North East Region,Punggol
THE ESTA,35 Amber Gardens  #02-11 ,1,145,Strata,2750000,-,18966,1762,23-AUG-2019,Condominium,Freehold,2008,Resale,HDB,15,43,439966,Central Region,Marine Parade
THE SIXTH AVENUE RESIDENCES,162 Sixth Avenue  #03-05 ,1,90,Strata,1580000,-,17556,1631,23-AUG-2019,Condominium,Freehold,2009,Resale,Private,10,27,276539,Central Region,Bukit Timah
8 SAINT THOMAS,10 St. Thomas Walk  #10-06 ,1,47,Strata,1600000,-,34043,3163,23-AUG-2019,Condominium,Freehold,2018,Resale,HDB,09,23,238102,Central Region,River Valley
8 SAINT THOMAS,8 St. Thomas Walk  #21-02 ,1,51,Strata,1760000,-,34510,3206,23-AUG-2019,Condominium,Freehold,2018,Resale,N.A,09,23,238146,Central Region,River Valley
HIGH PARK RESIDENCES,27 Fernvale Road  #04-32 ,1,62,Strata,830000,-,13387,1244,23-AUG-2019,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,HDB,28,79,797415,North East Region,Sengkang
TREASURE AT TAMPINES,41 Tampines Lane  #02-134 ,1,96,Strata,1315000,-,13698,1273,23-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528465,East Region,Tampines
WATERTOWN,65 Punggol Central  #08-11 ,1,85,Strata,1261320,-,14839,1379,23-AUG-2019,Apartment,99 Yrs From 18/05/2011,2017,Sub Sale,N.A,19,82,828842,North East Region,Punggol
WHISTLER GRAND,109 West Coast Vale  #13-14 ,1,57,Strata,888930,-,15595,1449,23-AUG-2019,Apartment,99 Yrs From 07/05/2018,Uncompleted,New Sale,N.A,05,12,126752,West Region,Clementi
TREASURE AT TAMPINES,55 Tampines Lane  #11-192 ,1,54,Strata,801000,-,14833,1378,23-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528458,East Region,Tampines
MEADOWS @ PEIRCE,626 Upper Thomson Road  #05-24 ,1,118,Strata,1590000,-,13475,1252,23-AUG-2019,Condominium,Freehold,2012,Resale,HDB,26,78,787130,North East Region,Ang Mo Kio
KENT RIDGE HILL RESIDENCES,64 South Buona Vista Road  #05-47 ,1,60,Strata,963000,-,16050,1491,23-AUG-2019,Apartment,99 Yrs From 10/11/2018,Uncompleted,New Sale,Private,05,11,118174,Central Region,Queenstown
STIRLING RESIDENCES,25 Stirling Road  #36-24 ,1,41,Strata,941000,-,22951,2132,23-AUG-2019,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148962,Central Region,Queenstown
SIMS URBAN OASIS,10 Sims Drive  #17-34 ,1,38,Strata,700000,-,18421,1711,23-AUG-2019,Condominium,99 Yrs From 29/07/2014,2017,Resale,HDB,14,38,387390,Central Region,Geylang
PARC ESTA,914 Sims Avenue  #01-62 ,1,69,Strata,1211000,-,17551,1631,23-AUG-2019,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,N.A,14,40,408973,Central Region,Geylang
THE FLORENCE RESIDENCES,83 Hougang Avenue 2  #04-10 ,1,59,Strata,921000,-,15610,1450,23-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,HDB,19,53,538860,North East Region,Hougang
REFLECTIONS AT KEPPEL BAY,8 Keppel Bay View  #06-33 ,1,116,Strata,2046680,-,17644,1639,23-AUG-2019,Condominium,99 Yrs From 15/03/2006,2011,Resale,N.A,04,09,098406,Central Region,Bukit Merah
PINEWOOD GARDENS,21 Balmoral Park  #02-03 ,1,184,Strata,3300000,-,17935,1666,23-AUG-2019,Condominium,Freehold,1990,Resale,N.A,10,25,259850,Central Region,Tanglin
THE FLORENCE RESIDENCES,91 Hougang Avenue 2  #03-48 ,1,62,Strata,951000,-,15339,1425,23-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538864,North East Region,Hougang
SELETAR HILLS ESTATE,14 Neram Road ,1,163,Land,2000000,-,12285,1141,23-AUG-2019,Terrace House,999 Yrs From 01/01/1879,Unknown,Resale,N.A,28,80,807725,North East Region,Serangoon
N.A.,39 Jalan Binchang ,1,343,Land,4500000,-,13116,1218,23-AUG-2019,Semi-Detached House,Freehold,1978,Resale,N.A,20,57,578539,Central Region,Bishan
THOMSON GROVE,588 Yio Chu Kang Road  #08-03 ,1,269,Strata,2680000,-,9963,926,23-AUG-2019,Condominium,Freehold,1984,Resale,N.A,26,78,787072,North East Region,Ang Mo Kio
HORIZON TOWERS,15 Leonie Hill Road  #15-06 ,1,214,Strata,2920000,-,13645,1268,23-AUG-2019,Condominium,99 Yrs From 17/08/1979,1984,Resale,N.A,09,23,239194,Central Region,River Valley
WHITEWATER,29 Pasir Ris Street 72  #06-20 ,1,119,Strata,930000,-,7815,726,23-AUG-2019,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
BELMOND GREEN,15A Balmoral Road  #01-07 ,1,130,Strata,2380000,-,18308,1701,23-AUG-2019,Condominium,Freehold,2004,Resale,HDB,10,25,259816,Central Region,Tanglin
ONE PEARL BANK,1 Pearl Bank  #07-15 ,1,65,Strata,1598000,-,24585,2284,23-AUG-2019,Apartment,99 Yrs From 01/03/2019,Uncompleted,New Sale,N.A,03,16,169016,Central Region,Outram
