Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
WATERFRONT @ FABER,46 Faber Walk  #05-23 ,1,119,Strata,1489600,-,12518,1163,02-JUN-2016,Apartment,99 Yrs From 17/09/2013,Uncompleted,New Sale,N.A,05,12,128992,West Region,Clementi
THE METROPOLITAN CONDOMINIUM,6 Alexandra View  #33-05 ,1,132,Strata,1848800,-,14006,1301,02-JUN-2016,Condominium,99 Yrs From 17/02/2006,2009,Resale,Private,03,15,158746,Central Region,Bukit Merah
BELLEWATERS,19 Anchorvale Crescent  #13-18 ,1,118,Strata,1008800,-,8549,794,02-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,N.A,19,54,544653,North East Region,Sengkang
EUHABITAT,210 Jalan Eunos  #03-73 ,1,51,Strata,660000,-,12941,1202,02-JUN-2016,Condominium,99 Yrs From 06/12/2010,2015,Sub Sale,HDB,14,41,419549,East Region,Bedok
GRAMERCY PARK,57 Grange Road  #21-04 ,1,182,Strata,5500000,-,30220,2807,02-JUN-2016,Condominium,Freehold,2016,New Sale,Private,10,24,249569,Central Region,Tanglin
N.A.,8 Sandy Lane ,1,1004,Land,11510000,-,11461,1065,02-JUN-2016,Detached House,Freehold,Unknown,Resale,Private,15,43,437324,Central Region,Geylang
SANT RITZ,1 Pheng Geck Avenue  #17-20 ,1,102,Strata,1520000,-,14902,1384,02-JUN-2016,Condominium,99 Yrs From 01/10/2012,2016,New Sale,Private,13,34,348196,Central Region,Toa Payoh
THE SCALA,130 Serangoon Avenue 3  #03-06 ,1,97,Strata,1355000,-,13969,1298,02-JUN-2016,Apartment,99 Yrs From 06/01/2010,2013,Resale,HDB,19,55,554479,North East Region,Serangoon
THE SAIL @ MARINA BAY,6 Marina Boulevard  #40-22 ,1,122,Strata,2175000,-,17828,1656,02-JUN-2016,Apartment,99 Yrs From 12/08/2002,2008,Resale,Private,01,01,018985,Central Region,Downtown Core
HIGHLINE RESIDENCES,11 Kim Tian Road  #16-24 ,1,69,Strata,1363300,-,19758,1836,02-JUN-2016,Condominium,99 Yrs From 22/07/2013,Uncompleted,New Sale,Private,03,16,168594,Central Region,Bukit Merah
HIGHLINE RESIDENCES,9 Kim Tian Road  #29-14 ,1,62,Strata,1401800,-,22610,2100,02-JUN-2016,Condominium,99 Yrs From 22/07/2013,Uncompleted,New Sale,N.A,03,16,168593,Central Region,Bukit Merah
PRINCIPAL GARDEN,99 Prince Charles Crescent  #12-26 ,1,71,Strata,1190000,-,16761,1557,02-JUN-2016,Condominium,99 Yrs From 21/07/2014,Uncompleted,New Sale,HDB,03,15,159029,Central Region,Bukit Merah
N.A.,270 Onan Road ,1,147,Land,1660000,-,11323,1052,02-JUN-2016,Terrace House,Freehold,Unknown,Resale,Private,15,42,424659,Central Region,Geylang
STURDEE RESIDENCES,10 Beatty Road  #26-04 ,1,39,Strata,741000,-,19000,1765,02-JUN-2016,Condominium,99 Yrs From 29/06/2015,Uncompleted,New Sale,HDB,08,20,209955,Central Region,Kallang
ICON,10 Gopeng Street  #18-06 ,1,54,Strata,1070000,-,19815,1841,02-JUN-2016,Apartment,99 Yrs From 29/01/2002,2007,Resale,HDB,02,07,078878,Central Region,Downtown Core
THE WARREN,55 Choa Chu Kang Loop  #04-33 ,1,112,Strata,960000,-,8571,796,02-JUN-2016,Condominium,99 Yrs From 21/06/2001,2004,Resale,HDB,23,68,689684,West Region,Choa Chu Kang
THE SHAUGHNESSY,350 Miltonia Close ,1,305,Strata,1500000,-,4918,457,02-JUN-2016,Terrace House,99 Yrs From 19/03/2001,2006,Resale,HDB,27,76,768361,North Region,Yishun
THOMSON IMPRESSIONS,1 Lorong Puntong  #03-04 ,1,43,Strata,720300,-,16751,1556,02-JUN-2016,Apartment,99 Yrs From 12/01/2015,Uncompleted,New Sale,HDB,20,57,576443,Central Region,Bishan
6 DERBYSHIRE,6 Derbyshire Road  #15-04 ,1,48,Strata,1095144,-,22816,2120,02-JUN-2016,Condominium,Freehold,Uncompleted,New Sale,HDB,11,30,309462,Central Region,Novena
STARS OF KOVAN,986 Upper Serangoon Road  #03-21 ,1,47,Strata,664580,-,14140,1314,02-JUN-2016,Apartment,99 Yrs From 25/02/2015,Uncompleted,New Sale,Private,19,53,534732,North East Region,Hougang
FERRARIA PARK CONDOMINIUM,12 Flora Drive  #07-14 ,1,95,Strata,894888,-,9420,875,02-JUN-2016,Condominium,Freehold,2009,Resale,Private,17,50,506943,East Region,Pasir Ris
PANDAN VALLEY,7 Pandan Valley  #13-507 ,1,208,Strata,2100000,-,10096,938,02-JUN-2016,Condominium,Freehold,1978,Resale,HDB,21,59,597631,Central Region,Bukit Timah
N.A.,111 Lorong J Telok Kurau ,1,234,Land,2680000,-,11468,1065,02-JUN-2016,Terrace House,Freehold,1976,Resale,Private,15,42,425941,East Region,Bedok
THE LUXURIE,31 Compassvale Road  #08-42 ,1,98,Strata,1180000,-,12041,1119,02-JUN-2016,Condominium,99 Yrs From 15/06/2011,2015,Sub Sale,HDB,19,54,544759,North East Region,Sengkang
BURGUNDY HILL,7 Burgundy Rise ,1,210,Land,1820000,-,8667,805,02-JUN-2016,Semi-Detached House,99 Yrs From 01/03/1995,1999,Resale,Private,23,65,658858,West Region,Bukit Batok
STURDEE RESIDENCES,10 Beatty Road  #03-07 ,1,61,Strata,959300,-,15726,1461,02-JUN-2016,Condominium,99 Yrs From 29/06/2015,Uncompleted,New Sale,N.A,08,20,209955,Central Region,Kallang
THE VALES,73 Anchorvale Crescent  #04-08 ,1,131,Strata,1040000,-,7939,738,02-JUN-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544661,North East Region,Sengkang
THE POIZ RESIDENCES,12 Meyappa Chettiar Road  #07-42 ,1,39,Strata,625000,-,16026,1489,02-JUN-2016,Apartment,99 Yrs From 17/11/2014,Uncompleted,New Sale,Private,13,35,358474,Central Region,Toa Payoh
PRINCIPAL GARDEN,95 Prince Charles Crescent  #07-09 ,1,146,Strata,2518000,-,17247,1602,02-JUN-2016,Condominium,99 Yrs From 21/07/2014,Uncompleted,New Sale,Private,03,15,159027,Central Region,Bukit Merah
EASTPOINT GREEN,1 Simei Street 3  #01-02 ,1,121,Strata,856000,-,7074,657,02-JUN-2016,Condominium,99 Yrs From 24/04/1996,1999,Resale,Private,18,52,529890,East Region,Tampines
MANILA GARDENS,13 Tua Kong Place ,1,353,Land,5100000,-,14444,1342,02-JUN-2016,Terrace House,Freehold,1987,Resale,Private,15,45,455367,East Region,Bedok
GRAMERCY PARK,57 Grange Road  #21-03 ,1,120,Strata,3680000,-,30667,2849,02-JUN-2016,Condominium,Freehold,2016,New Sale,Private,10,24,249569,Central Region,Tanglin
SOL ACRES,24 Choa Chu Kang Grove  #05-58 ,1,91,Strata,717000,-,7879,732,02-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688214,West Region,Choa Chu Kang
TANAMERA CREST,6 Pari Dedap Walk  #06-02 ,1,108,Strata,860000,-,7963,740,02-JUN-2016,Condominium,99 Yrs From 20/06/2000,2004,Resale,HDB,16,48,486060,East Region,Bedok
LAUREL TREE,42 Hillview Terrace  #04-03 ,1,43,Strata,590000,-,13721,1275,02-JUN-2016,Apartment,Freehold,Uncompleted,Sub Sale,HDB,23,66,669267,West Region,Bukit Batok
EIGHT COURTYARDS,10 Canberra Drive  #01-16 ,1,165,Strata,1438000,-,8715,810,02-JUN-2016,Condominium,99 Yrs From 20/09/2010,2014,Resale,HDB,27,76,768142,North Region,Yishun
ALEX RESIDENCES,28 Alexandra View  #33-08 ,1,95,Strata,2034050,1993369,20983,1949,02-JUN-2016,Apartment,99 Yrs From 18/03/2013,Uncompleted,New Sale,HDB,03,15,158744,Central Region,Bukit Merah
HILLION RESIDENCES,10 Jelebu Road  #09-16 ,1,43,Strata,620620,-,14433,1341,02-JUN-2016,Apartment,99 Yrs From 04/01/2013,Uncompleted,New Sale,HDB,23,67,677672,West Region,Bukit Panjang
HUME PARK I,5 Hume Avenue  #04-03 ,1,139,Strata,1480000,-,10647,989,02-JUN-2016,Condominium,Freehold,1995,Resale,Private,21,59,598720,West Region,Bukit Batok
RIVERBANK @ FERNVALE,15 Fernvale Close  #12-27 ,1,97,Strata,1060000,1052000,10845,1008,02-JUN-2016,Condominium,99 Yrs From 10/07/2013,Uncompleted,New Sale,N.A,28,79,797477,North East Region,Sengkang
ONE-NORTH RESIDENCES,7 One-North Gateway  #10-10 ,1,93,Strata,1360000,-,14624,1359,02-JUN-2016,Apartment,99 Yrs From 15/09/2005,2009,Resale,Private,05,13,138642,Central Region,Queenstown
AMBER POINT,1 Amber Road  #04-04 ,1,157,Strata,1800000,-,11465,1065,02-JUN-2016,Condominium,Freehold,1991,Resale,HDB,15,43,439845,Central Region,Marine Parade
ROSEWOOD,3 Rosewood Drive  #10-06 ,1,109,Strata,890000,-,8165,759,02-JUN-2016,Condominium,99 Yrs From 20/06/2000,2003,Resale,HDB,25,73,737935,North Region,Woodlands
THE QUARTZ,67 Compassvale Bow  #04-33 ,1,132,Strata,1390000,-,10530,978,02-JUN-2016,Condominium,99 Yrs From 18/04/2005,2009,Resale,Private,19,54,544992,North East Region,Sengkang
N.A.,31 Meragi Terrace ,1,196,Land,2200000,-,11213,1042,02-JUN-2016,Terrace House,999 Yrs From 06/07/1885,1991,Resale,HDB,16,48,487853,East Region,Tampines
TIARA,1 Kim Seng Walk  #09-07 ,1,83,Strata,1630000,-,19639,1824,02-JUN-2016,Condominium,Freehold,1995,Resale,Private,09,23,239403,Central Region,Singapore River
PROXIMO,27 Robin Road  #10-03 ,1,104,Strata,1698000,-,16327,1517,02-JUN-2016,Apartment,Freehold,2005,Resale,Private,10,25,258204,Central Region,Tanglin
SYMPHONY SUITES,7 Yishun Close  #11-13 ,1,64,Strata,728000,-,11375,1057,02-JUN-2016,Condominium,99 Yrs From 10/06/2014,Uncompleted,New Sale,Private,27,76,768007,North Region,Yishun
YEWTEE RESIDENCES,23 Choa Chu Kang North 6  #07-02 ,1,111,Strata,980000,-,8829,820,02-JUN-2016,Apartment,99 Yrs From 03/01/2006,2008,Resale,HDB,23,68,689579,West Region,Choa Chu Kang
VERSAILLES,133 Hemmant Road  #04-02 ,1,104,Strata,980000,-,9423,875,02-JUN-2016,Condominium,Freehold,1994,Resale,HDB,15,43,438686,Central Region,Geylang
THE TROPIC GARDENS,332 Upper East Coast Road  #01-07 ,1,144,Strata,1470000,-,10208,948,02-JUN-2016,Condominium,Freehold,1995,Resale,Private,16,46,466456,East Region,Bedok
THE TRILINQ,28B Jalan Lempeng  #02-19 ,1,121,Strata,1423000,-,11760,1093,02-JUN-2016,Condominium,99 Yrs From 16/04/2012,Uncompleted,New Sale,N.A,05,12,128809,West Region,Clementi
GRANDEUR 8,14 Ang Mo Kio Central 3  #03-21 ,1,111,Strata,1130888,-,10188,947,02-JUN-2016,Condominium,99 Yrs From 16/07/2002,2005,Resale,HDB,20,56,567747,North East Region,Ang Mo Kio
FERNWOOD TOWERS,28 Fernwood Terrace  #14-02 ,1,111,Strata,1300000,-,11712,1088,02-JUN-2016,Condominium,Freehold,1994,Resale,Private,15,45,458556,East Region,Bedok
SYMPHONY SUITES,21 Yishun Close  #11-41 ,1,64,Strata,753000,-,11766,1093,02-JUN-2016,Condominium,99 Yrs From 10/06/2014,Uncompleted,New Sale,HDB,27,76,768014,North Region,Yishun
THE MEYERISE,93 Meyer Road  #18-03 ,1,82,Strata,1699000,-,20720,1925,02-JUN-2016,Condominium,Freehold,2014,Resale,Private,15,43,437986,Central Region,Marine Parade
THE HILLSIDE,343 Upper Bukit Timah Road  #01-03 ,1,164,Strata,1535555,-,9363,870,02-JUN-2016,Condominium,Freehold,2001,Resale,Private,21,58,588196,West Region,Bukit Batok
THE VENUE RESIDENCES,8 Tai Thong Crescent  #17-08 ,1,193,Strata,2500000,-,12953,1203,02-JUN-2016,Apartment,99 Yrs From 05/12/2012,Uncompleted,New Sale,HDB,13,34,347842,Central Region,Toa Payoh
KATONG REGENCY,17 Tanjong Katong Road  #13-25 ,1,129,Strata,2180000,-,16899,1570,02-JUN-2016,Apartment,Freehold,2015,Sub Sale,Private,15,43,437159,Central Region,Geylang
OASIS @ MULBERRY,97 Belimbing Avenue ,1,158,Land,2520000,-,15929,1480,02-JUN-2016,Terrace House,Freehold,2006,Resale,Private,13,34,347488,Central Region,Toa Payoh
EUHABITAT,200 Jalan Eunos  #03-35 ,1,109,Strata,1370000,-,12569,1168,02-JUN-2016,Condominium,99 Yrs From 06/12/2010,2015,Sub Sale,HDB,14,41,419544,East Region,Bedok
OLINA LODGE,15 Holland Hill  #04-11 ,1,257,Strata,3320000,-,12918,1200,01-JUN-2016,Condominium,Freehold,1990,Resale,Private,10,27,278735,Central Region,Bukit Timah
SHERWOOD TOWER,1 Jalan Anak Bukit  #14-16 ,1,145,Strata,1093000,-,7538,700,01-JUN-2016,Apartment,99 Yrs From 30/08/1976,1980,Resale,Private,21,58,588996,Central Region,Bukit Timah
SEMBAWANG HILLS ESTATE,14 Jalan Batai ,1,244,Land,3750000,-,15344,1425,01-JUN-2016,Terrace House,Freehold,Unknown,Resale,Private,20,57,578689,North East Region,Ang Mo Kio
THE WATERINA,65 Lorong 40 Geylang  #02-34 ,1,67,Strata,838000,-,12507,1162,01-JUN-2016,Apartment,Freehold,2005,Resale,HDB,14,39,398085,Central Region,Geylang
THE ANSLEY,33 Mandalay Road  #16-03 ,1,119,Strata,1615000,-,13571,1261,01-JUN-2016,Condominium,Freehold,2004,Resale,HDB,11,30,308214,Central Region,Novena
TREVISTA,23 Lorong 3 Toa Payoh  #28-07 ,1,104,Strata,1550000,-,14904,1385,01-JUN-2016,Condominium,99 Yrs From 15/07/2008,2011,Resale,Private,12,31,319582,Central Region,Toa Payoh
FORTUNE JADE,501 Dunman Road  #08-02 ,1,102,Strata,1270000,-,12451,1157,01-JUN-2016,Apartment,Freehold,2003,Resale,HDB,15,43,439193,Central Region,Geylang
GRANDEUR 8,6 Ang Mo Kio Central 3  #11-06 ,1,132,Strata,1425000,-,10795,1003,01-JUN-2016,Condominium,99 Yrs From 16/07/2002,2005,Resale,Private,20,56,567743,North East Region,Ang Mo Kio
ARDMORE THREE,3 Ardmore Park  #19-03 ,1,162,Strata,5780340,-,35681,3315,01-JUN-2016,Condominium,Freehold,2014,Resale,Private,10,25,259950,Central Region,Newton
URBAN EDGE @ HOLLAND V,2 Ford Avenue  #01-06 ,1,107,Strata,1450000,-,13551,1259,01-JUN-2016,Apartment,Freehold,2007,Resale,Private,10,26,268686,Central Region,Bukit Timah
KOVAN MELODY,19 Kovan Road  #08-09 ,1,120,Strata,1400000,-,11667,1084,01-JUN-2016,Condominium,99 Yrs From 20/01/2004,2006,Resale,HDB,19,54,548191,North East Region,Hougang
SYMPHONY SUITES,21 Yishun Close  #11-42 ,1,73,Strata,853380,-,11690,1086,01-JUN-2016,Condominium,99 Yrs From 10/06/2014,Uncompleted,New Sale,N.A,27,76,768014,North Region,Yishun
HORIZON RESIDENCES,43 Pasir Panjang Hill  #04-10 ,1,95,Strata,1506888,-,15862,1474,01-JUN-2016,Condominium,Freehold,2014,Resale,HDB,05,11,118863,Central Region,Queenstown
BREEZE BY THE EAST,320 Upper East Coast Road  #04-09 ,1,193,Strata,2275000,-,11788,1095,01-JUN-2016,Condominium,Freehold,2011,Resale,Private,16,46,466452,East Region,Bedok
THE WATERINA,69 Lorong 40 Geylang  #07-45 ,1,151,Strata,1825000,-,12086,1123,01-JUN-2016,Apartment,Freehold,2005,Resale,Private,14,39,398087,Central Region,Geylang
WANDERVALE,357 Choa Chu Kang Avenue 3  #03-16 ,1,105,Strata,822000,-,7829,727,01-JUN-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689882,West Region,Choa Chu Kang
LAKEVILLE,7 Jurong Lake Link  #07-23 ,1,106,Strata,1427006,1419006,13387,1244,01-JUN-2016,Condominium,99 Yrs From 30/04/2013,Uncompleted,New Sale,Private,22,64,648163,West Region,Jurong West
OUE TWIN PEAKS,33 Leonie Hill Road  #25-14 ,1,51,Strata,1482300,-,29065,2700,01-JUN-2016,Condominium,99 Yrs From 10/05/2010,2015,Resale,HDB,09,23,239197,Central Region,River Valley
N.A.,1 Fernhill Crescent ,1,232,Land,6400000,-,27551,2560,01-JUN-2016,Semi-Detached House,Freehold,2016,Resale,HDB,10,25,259156,Central Region,Tanglin
N.A.,2A Dix Road ,1,205,Land,2760000,-,13477,1252,01-JUN-2016,Semi-Detached House,999 Yrs From 01/09/1876,1994,Resale,HDB,19,54,549678,North East Region,Hougang
LOFT @ NATHAN,31 Nathan Road  #02-08 ,1,30,Strata,685000,-,22833,2121,01-JUN-2016,Apartment,Freehold,2014,Resale,Private,10,24,248749,Central Region,Tanglin
THE ESTUARY,93 Yishun Avenue 1  #09-19 ,1,111,Strata,1050000,-,9459,879,01-JUN-2016,Condominium,99 Yrs From 25/06/2008,2013,Resale,HDB,27,76,769136,North Region,Yishun
WOODSVALE,11 Woodlands Drive 72  #04-39 ,1,115,Strata,760000,-,6609,614,01-JUN-2016,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands
THE AMORE,53 Edgedale Plains  #11-02 ,1,121,Strata,1094000,-,9041,840,01-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,2016,New Sale,HDB,19,82,828692,North East Region,Punggol
HILLION RESIDENCES,10 Jelebu Road  #16-22 ,1,43,Strata,684320,-,15914,1478,01-JUN-2016,Apartment,99 Yrs From 04/01/2013,Uncompleted,New Sale,HDB,23,67,677672,West Region,Bukit Panjang
WANDERVALE,363 Choa Chu Kang Avenue 3  #14-25 ,1,89,Strata,755000,-,8483,788,01-JUN-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689885,West Region,Choa Chu Kang
THE PANORAMA,10 Ang Mo Kio Avenue 2  #17-08 ,1,105,Strata,1431213,-,13631,1266,01-JUN-2016,Condominium,99 Yrs From 08/04/2013,Uncompleted,New Sale,N.A,20,56,567696,North East Region,Ang Mo Kio
MARTIN NO 38,38 Martin Road  #10-05 ,1,105,Strata,2495000,-,23762,2208,01-JUN-2016,Apartment,Freehold,2011,Resale,Private,09,23,239059,Central Region,River Valley
WESTWOOD RESIDENCES,196 Westwood Avenue  #06-36 ,1,88,Strata,752718,-,8554,795,01-JUN-2016,Executive Condominium,99 Yrs From 14/04/2014,2017,New Sale,HDB,22,64,648153,West Region,Jurong West
STURDEE RESIDENCES,10 Beatty Road  #16-06 ,1,61,Strata,1027300,-,16841,1565,01-JUN-2016,Condominium,99 Yrs From 29/06/2015,Uncompleted,New Sale,HDB,08,20,209955,Central Region,Kallang
COCO PALMS,25 Pasir Ris Grove  #03-46 ,1,162,Strata,1805600,-,11146,1035,01-JUN-2016,Condominium,99 Yrs From 07/01/2008,Uncompleted,New Sale,HDB,18,51,518072,East Region,Pasir Ris
GLENTREES,11F Mount Sinai Lane  #05-30 ,1,185,Strata,2468000,-,13341,1239,01-JUN-2016,Condominium,999 Yrs From 17/09/1885,2005,Resale,Private,10,27,277055,Central Region,Bukit Timah
THE ANCHORAGE,370G Alexandra Road  #03-07 ,1,136,Strata,1788000,-,13147,1221,01-JUN-2016,Condominium,Freehold,1997,Resale,Private,03,15,159960,Central Region,Queenstown
HILBRE28,68 Hillside Drive  #04-03 ,1,190,Strata,2090000,-,11000,1022,01-JUN-2016,Apartment,999 Yrs From 01/09/1876,Uncompleted,New Sale,N.A,19,54,549018,North East Region,Hougang
THE PANORAMA,16 Ang Mo Kio Avenue 2  #06-25 ,1,93,Strata,1235934,-,13290,1235,01-JUN-2016,Condominium,99 Yrs From 08/04/2013,Uncompleted,New Sale,N.A,20,56,567699,North East Region,Ang Mo Kio
SKY VUE,1 Bishan Street 15  #32-02 ,1,106,Strata,1730200,-,16323,1516,01-JUN-2016,Condominium,99 Yrs From 04/03/2013,Uncompleted,New Sale,HDB,20,57,573910,Central Region,Bishan
RIVERSAILS,12 Upper Serangoon Crescent  #05-33 ,1,103,Strata,1020000,-,9903,920,01-JUN-2016,Condominium,99 Yrs From 07/12/2011,2016,Sub Sale,Private,19,53,534030,North East Region,Hougang
OUE TWIN PEAKS,33 Leonie Hill Road  #28-09 ,1,149,Strata,4485600,-,30105,2797,01-JUN-2016,Condominium,99 Yrs From 10/05/2010,2015,Resale,Private,09,23,239197,Central Region,River Valley
OLEANAS RESIDENCE,42 Kim Yam Road  #16-04 ,1,106,Strata,1780000,-,16792,1560,01-JUN-2016,Condominium,Freehold,1999,Resale,Private,09,23,239347,Central Region,River Valley
FLORIDIAN,965 Bukit Timah Road  #03-07 ,1,125,Strata,2188000,-,17504,1626,01-JUN-2016,Condominium,Freehold,2012,Resale,HDB,21,58,589662,Central Region,Bukit Timah
VIIO @ BALESTIER,520 Balestier Road  #06-02 ,1,100,Strata,1468000,-,14680,1364,01-JUN-2016,Apartment,Freehold,Uncompleted,New Sale,Private,12,32,329853,Central Region,Novena
THE PALETTE,105 Pasir Ris Grove  #13-09 ,1,83,Strata,920000,-,11084,1030,01-JUN-2016,Condominium,99 Yrs From 20/10/2010,2015,Sub Sale,HDB,18,51,518197,East Region,Pasir Ris
VILLA MARTIA,11 Martia Road  #01-04 ,1,120,Strata,1480000,-,12333,1146,01-JUN-2016,Condominium,Freehold,2000,Resale,HDB,15,42,424808,East Region,Bedok
N.A.,11 Simon Walk ,1,163,Land,2880000,-,17669,1641,01-JUN-2016,Terrace House,Freehold,Unknown,Resale,Private,19,54,545865,North East Region,Hougang
THE VALES,79 Anchorvale Crescent  #09-19 ,1,85,Strata,763420,-,8981,834,01-JUN-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,N.A,19,54,544624,North East Region,Sengkang
FULCRUM,33 Fort Road  #09-11 ,1,63,Strata,1373000,-,21794,2025,01-JUN-2016,Condominium,Freehold,2016,New Sale,Private,15,43,439092,Central Region,Kallang
MOUNT SINAI,1 Mount Sinai Crescent ,1,308,Land,6400000,-,20799,1932,01-JUN-2016,Semi-Detached House,999 Yrs From 22/09/1885,2010,Resale,Private,10,27,277142,Central Region,Bukit Timah
6 DERBYSHIRE,6 Derbyshire Road  #09-03 ,1,68,Strata,1505222,-,22136,2056,01-JUN-2016,Condominium,Freehold,Uncompleted,New Sale,HDB,11,30,309462,Central Region,Novena
THE GLADES,4 Bedok Rise  #09-13 ,1,64,Strata,998000,-,15594,1449,01-JUN-2016,Condominium,99 Yrs From 21/01/2013,Uncompleted,New Sale,Private,16,46,469598,East Region,Bedok
STURDEE RESIDENCES,10 Beatty Road  #06-01 ,1,88,Strata,1346800,-,15305,1422,01-JUN-2016,Condominium,99 Yrs From 29/06/2015,Uncompleted,New Sale,HDB,08,20,209955,Central Region,Kallang
GOLDENHILL PARK CONDOMINIUM,68 Mei Hwan Drive  #09-14 ,1,145,Strata,2060000,-,14207,1320,01-JUN-2016,Condominium,Freehold,2004,Resale,Private,20,56,568430,North East Region,Serangoon
ARDMORE II,2 Ardmore Park  #31-04 ,1,188,Strata,5225000,-,27793,2582,01-JUN-2016,Condominium,Freehold,2010,Resale,Private,10,25,259947,Central Region,Newton
OUE TWIN PEAKS,33 Leonie Hill Road  #23-12 ,1,130,Strata,3635035,-,27962,2598,01-JUN-2016,Condominium,99 Yrs From 10/05/2010,2015,Resale,Private,09,23,239197,Central Region,River Valley
THE BOUTIQ,145 Killiney Road  #10-11 ,1,109,Strata,1648000,-,15119,1405,01-JUN-2016,Apartment,Freehold,2014,Resale,HDB,09,23,239565,Central Region,River Valley
APOLLO GARDENS,96 Sunbird Circle ,1,326,Land,3300000,-,10129,941,01-JUN-2016,Semi-Detached House,Freehold,1984,Resale,Private,16,48,487304,East Region,Tampines
LAKEVILLE,5 Jurong Lake Link  #14-16 ,1,106,Strata,1396276,1388276,13097,1217,01-JUN-2016,Condominium,99 Yrs From 30/04/2013,Uncompleted,New Sale,Private,22,64,648162,West Region,Jurong West
OUE TWIN PEAKS,33 Leonie Hill Road  #17-14 ,1,51,Strata,1356030,-,26589,2470,01-JUN-2016,Condominium,99 Yrs From 10/05/2010,2015,Resale,Private,09,23,239197,Central Region,River Valley
THE TERRACE,90 Edgedale Plains  #02-22 ,1,93,Strata,774400,761400,8187,761,01-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828685,North East Region,Punggol
STARS OF KOVAN,984 Upper Serangoon Road  #04-16 ,1,69,Strata,982300,-,14236,1323,01-JUN-2016,Apartment,99 Yrs From 25/02/2015,Uncompleted,New Sale,HDB,19,53,533854,North East Region,Hougang
LA FIESTA,54 Sengkang Square  #02-11 ,1,127,Strata,1491000,-,11740,1091,01-JUN-2016,Condominium,99 Yrs From 03/09/2012,2016,New Sale,HDB,19,54,544832,North East Region,Sengkang
THE VENUE RESIDENCES,12 Tai Thong Crescent  #05-18 ,1,105,Strata,1603035,-,15267,1418,01-JUN-2016,Apartment,99 Yrs From 05/12/2012,Uncompleted,New Sale,N.A,13,34,347846,Central Region,Toa Payoh
OUE TWIN PEAKS,33 Leonie Hill Road  #20-11 ,1,53,Strata,1227650,-,23163,2152,01-JUN-2016,Condominium,99 Yrs From 10/05/2010,2015,Resale,Private,09,23,239197,Central Region,River Valley
ROBERTSON EDGE,18 Tong Watt Road  #08-05 ,1,40,Strata,850000,-,21250,1974,31-MAY-2016,Apartment,999 Yrs From 01/07/1841,2008,Resale,Private,09,23,238010,Central Region,River Valley
GRANDE VISTA,4 Cactus Drive  #01-04 ,1,251,Strata,1920000,-,7649,711,31-MAY-2016,Condominium,999 Yrs From 05/05/1886,1992,Resale,Private,28,80,809684,North East Region,Ang Mo Kio
