Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #06-52 ,1,56,Strata,774000,-,13821,1284,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
PARK COLONIAL,2 Woodleigh Lane  #11-06 ,1,95,Strata,1728000,-,18189,1690,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357685,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #11-69 ,1,57,Strata,832000,-,14596,1356,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533819,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #08-51 ,1,99,Strata,1333000,-,13465,1251,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533818,North East Region,Hougang
ARTRA,10 Alexandra View  #18-10 ,1,97,Strata,1778500,-,18335,1703,05-JUL-2018,Apartment,99 Yrs From 15/02/2016,Uncompleted,New Sale,HDB,03,15,158745,Central Region,Bukit Merah
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #03-09 ,1,56,Strata,763000,-,13625,1266,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #25-08 ,1,125,Strata,2266000,-,18128,1684,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148960,Central Region,Queenstown
STIRLING RESIDENCES,21 Stirling Road  #28-07 ,1,91,Strata,1688000,-,18549,1723,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #05-29 ,1,43,Strata,631000,-,14674,1363,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
PARK COLONIAL,10 Woodleigh Lane  #06-42 ,1,91,Strata,1579000,-,17352,1612,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357657,Central Region,Toa Payoh
PARK COLONIAL,6 Woodleigh Lane  #03-19 ,1,127,Strata,2265000,-,17835,1657,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357687,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #08-58 ,1,57,Strata,793000,-,13912,1292,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #08-71 ,1,48,Strata,716000,-,14917,1386,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533820,North East Region,Hougang
STIRLING RESIDENCES,25 Stirling Road  #16-23 ,1,63,Strata,1283000,-,20365,1892,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148962,Central Region,Queenstown
STIRLING RESIDENCES,21 Stirling Road  #09-03 ,1,71,Strata,1280000,-,18028,1675,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
PARK COLONIAL,2 Woodleigh Lane  #04-05 ,1,63,Strata,1160000,-,18413,1711,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357685,Central Region,Toa Payoh
PARK COLONIAL,2 Woodleigh Lane  #12-03 ,1,101,Strata,1930000,-,19109,1775,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357685,Central Region,Toa Payoh
STIRLING RESIDENCES,21 Stirling Road  #15-01 ,1,41,Strata,812790,-,19824,1842,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #09-71 ,1,48,Strata,716000,-,14917,1386,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533820,North East Region,Hougang
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #17-39 ,1,80,Strata,1015000,-,12688,1179,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533816,North East Region,Hougang
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #12-40 ,1,57,Strata,822475,-,14429,1341,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533816,North East Region,Hougang
RIVERFRONT RESIDENCES,43 Hougang Avenue 7  #01-22 ,1,85,Strata,1118000,-,13153,1222,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533814,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #03-55 ,1,48,Strata,651000,-,13563,1260,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
PARK COLONIAL,2 Woodleigh Lane  #11-05 ,1,63,Strata,1192000,-,18921,1758,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357685,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #04-61 ,1,57,Strata,798000,-,14000,1301,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533818,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #08-02 ,1,98,Strata,1686000,-,17204,1598,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
PARK COLONIAL,4 Woodleigh Lane  #10-13 ,1,63,Strata,1263000,-,20048,1862,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357686,Central Region,Toa Payoh
STIRLING RESIDENCES,25 Stirling Road  #16-31 ,1,83,Strata,1563000,-,18831,1749,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148962,Central Region,Queenstown
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #09-41 ,1,43,Strata,643000,-,14953,1389,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533816,North East Region,Hougang
CALARASI,31 Kim Keat Lane  #06-05 ,1,114,Strata,1238000,-,10860,1009,05-JUL-2018,Apartment,Freehold,2004,Resale,Private,12,32,328882,Central Region,Novena
STIRLING RESIDENCES,21 Stirling Road  #24-05 ,1,64,Strata,1254000,-,19594,1820,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #07-71 ,1,48,Strata,710000,-,14792,1374,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533820,North East Region,Hougang
THE TENNERY,5A Woodlands Road  #14-27 ,1,57,Strata,718000,-,12596,1170,05-JUL-2018,Apartment,99 Yrs From 24/05/2010,2014,Resale,Private,23,67,677728,West Region,Choa Chu Kang
PARK COLONIAL,6 Woodleigh Lane  #11-19 ,1,127,Strata,2341000,-,18433,1712,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357687,Central Region,Toa Payoh
STIRLING RESIDENCES,21 Stirling Road  #20-02 ,1,98,Strata,1771000,-,18071,1679,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
STIRLING RESIDENCES,21 Stirling Road  #03-05 ,1,64,Strata,1164000,-,18188,1690,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #12-69 ,1,57,Strata,836000,-,14667,1363,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533819,North East Region,Hougang
MARTIN MODERN,10 Martin Place  #22-12 ,1,132,Strata,3807600,-,28845,2680,05-JUL-2018,Condominium,99 Yrs From 28/09/2016,Uncompleted,New Sale,Private,09,23,237963,Central Region,River Valley
VACANZA @ EAST,42 Lengkong Tujoh  #10-22 ,1,123,Strata,1680000,-,13659,1269,05-JUL-2018,Condominium,Freehold,2014,Resale,Private,14,41,417394,East Region,Bedok
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #14-31 ,1,67,Strata,947000,-,14134,1313,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533815,North East Region,Hougang
PARK COLONIAL,4 Woodleigh Lane  #07-15 ,1,91,Strata,1651000,-,18143,1686,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357686,Central Region,Toa Payoh
PARK COLONIAL,4 Woodleigh Lane  #08-11 ,1,91,Strata,1827000,-,20077,1865,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357686,Central Region,Toa Payoh
PARK COLONIAL,8 Woodleigh Lane  #09-40 ,1,43,Strata,878000,-,20419,1897,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #16-29 ,1,43,Strata,664000,-,15442,1435,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #06-86 ,1,103,Strata,1320000,-,12816,1191,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533821,North East Region,Hougang
PARK COLONIAL,4 Woodleigh Lane  #01-16 ,1,56,Strata,1051000,-,18768,1744,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357686,Central Region,Toa Payoh
PARK COLONIAL,8 Woodleigh Lane  #04-39 ,1,62,Strata,1236000,-,19935,1852,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #16-78 ,1,57,Strata,852000,-,14947,1389,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533820,North East Region,Hougang
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #16-72 ,1,103,Strata,1446000,-,14039,1304,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533820,North East Region,Hougang
PARK COLONIAL,8 Woodleigh Lane  #06-33 ,1,43,Strata,819000,-,19047,1769,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,43 Hougang Avenue 7  #08-21 ,1,57,Strata,815000,-,14298,1328,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533814,North East Region,Hougang
STIRLING RESIDENCES,25 Stirling Road  #18-24 ,1,41,Strata,831000,-,20268,1883,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148962,Central Region,Queenstown
STIRLING RESIDENCES,21 Stirling Road  #19-11 ,1,63,Strata,1316000,-,20889,1941,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #05-41 ,1,43,Strata,631000,-,14674,1363,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533816,North East Region,Hougang
MARGARET VILLE,20 Margaret Drive  #02-05 ,1,43,Strata,866700,-,20156,1873,05-JUL-2018,Apartment,99 Yrs From 13/03/2017,Uncompleted,New Sale,Private,03,14,149312,Central Region,Queenstown
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #01-60 ,1,103,Strata,1323000,-,12845,1193,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #09-72 ,1,103,Strata,1404000,-,13631,1266,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533820,North East Region,Hougang
STIRLING RESIDENCES,25 Stirling Road  #06-30 ,1,82,Strata,1407000,-,17159,1594,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148962,Central Region,Queenstown
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #08-10 ,1,43,Strata,611000,-,14209,1320,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
AFFINITY AT SERANGOON,22 Serangoon North Avenue 1  #12-23 ,1,58,Strata,984200,-,16969,1576,05-JUL-2018,Apartment,99 Yrs From 18/05/2018,Uncompleted,New Sale,N.A,19,55,554338,North East Region,Serangoon
PARK COLONIAL,8 Woodleigh Lane  #06-30 ,1,43,Strata,819000,-,19047,1769,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #14-30 ,1,57,Strata,840000,-,14737,1369,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
MARINA ONE RESIDENCES,23 Marina Way  #05-22 ,1,64,Strata,1780000,-,27813,2584,05-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
PARK COLONIAL,8 Woodleigh Lane  #01-35 ,1,85,Strata,1397000,-,16435,1527,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
PARK COLONIAL,6 Woodleigh Lane  #04-18 ,1,53,Strata,996000,-,18792,1746,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357687,Central Region,Toa Payoh
PARK COLONIAL,10 Woodleigh Lane  #07-46 ,1,91,Strata,1584000,-,17407,1617,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357657,Central Region,Toa Payoh
PARK COLONIAL,8 Woodleigh Lane  #06-26 ,1,58,Strata,1102000,-,19000,1765,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357688,Central Region,Toa Payoh
PARK COLONIAL,12 Woodleigh Lane  #09-52 ,1,59,Strata,1115000,-,18898,1756,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357658,Central Region,Toa Payoh
PARK COLONIAL,4 Woodleigh Lane  #12-13 ,1,63,Strata,1269000,-,20143,1871,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357686,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #06-39 ,1,67,Strata,925000,-,13806,1283,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533816,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #14-01 ,1,41,Strata,816000,-,19902,1849,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
MODA,42 East Coast Road  #12-01 ,1,60,Strata,1190000,-,19833,1843,05-JUL-2018,Apartment,Freehold,2014,Resale,Private,15,42,428762,Central Region,Marine Parade
PARK COLONIAL,10 Woodleigh Lane  #10-45 ,1,59,Strata,1119000,-,18966,1762,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357657,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #14-80 ,1,67,Strata,947000,-,14134,1313,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533821,North East Region,Hougang
D'NEST,127 Pasir Ris Grove  #11-02 ,1,70,Strata,850000,-,12143,1128,05-JUL-2018,Condominium,99 Yrs From 20/10/2010,2017,Resale,HDB,18,51,518178,East Region,Pasir Ris
PARK COLONIAL,6 Woodleigh Lane  #03-18 ,1,53,Strata,982000,-,18528,1721,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357687,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #12-25 ,1,43,Strata,630000,-,14651,1361,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #06-06 ,1,61,Strata,1128000,-,18492,1718,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
PARK COLONIAL,8 Woodleigh Lane  #05-26 ,1,58,Strata,1098000,-,18931,1759,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #12-38 ,1,103,Strata,1419000,-,13777,1280,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533816,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #15-32 ,1,103,Strata,1430000,-,13883,1290,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #03-27 ,1,56,Strata,775000,-,13839,1286,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533815,North East Region,Hougang
PARK COLONIAL,10 Woodleigh Lane  #13-45 ,1,59,Strata,1131000,-,19169,1781,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357657,Central Region,Toa Payoh
STIRLING RESIDENCES,21 Stirling Road  #06-05 ,1,64,Strata,1177000,-,18391,1709,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148960,Central Region,Queenstown
HARBOUR VIEW GARDENS,221 Pasir Panjang Road  #02-05 ,1,64,Strata,1192000,-,18625,1730,05-JUL-2018,Apartment,Freehold,Uncompleted,New Sale,Private,05,11,118582,Central Region,Queenstown
LEICESTER SUITES,10 Leicester Road  #07-02 ,1,45,Strata,750000,-,16667,1548,05-JUL-2018,Apartment,Freehold,2013,Resale,Private,13,35,358844,Central Region,Toa Payoh
PARK COLONIAL,2 Woodleigh Lane  #05-03 ,1,101,Strata,1890000,-,18713,1738,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357685,Central Region,Toa Payoh
STIRLING RESIDENCES,21 Stirling Road  #12-08 ,1,125,Strata,2151000,-,17208,1599,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
PARK COLONIAL,8 Woodleigh Lane  #05-34 ,1,43,Strata,795000,-,18488,1718,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #06-49 ,1,81,Strata,1150000,-,14198,1319,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #07-57 ,1,43,Strata,600000,-,13953,1296,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #14-03 ,1,103,Strata,1434000,-,13922,1293,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #07-01 ,1,41,Strata,786000,-,19171,1781,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #05-05 ,1,43,Strata,621535,-,14454,1343,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
PARK COLONIAL,2 Woodleigh Lane  #07-05 ,1,63,Strata,1172000,-,18603,1728,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357685,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #11-04 ,1,57,Strata,832000,-,14596,1356,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #08-86 ,1,103,Strata,1338000,-,12990,1207,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533821,North East Region,Hougang
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #17-81 ,1,80,Strata,1005000,-,12563,1167,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533821,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #07-30 ,1,57,Strata,812000,-,14246,1323,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533815,North East Region,Hougang
PARK COLONIAL,8 Woodleigh Lane  #07-30 ,1,43,Strata,822000,-,19116,1776,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357688,Central Region,Toa Payoh
STIRLING RESIDENCES,21 Stirling Road  #20-11 ,1,63,Strata,1321000,-,20968,1948,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #04-05 ,1,43,Strata,628000,-,14605,1357,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #11-05 ,1,64,Strata,1197000,-,18703,1738,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
PARK COLONIAL,12 Woodleigh Lane  #11-56 ,1,59,Strata,1285000,-,21780,2023,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357658,Central Region,Toa Payoh
PARK COLONIAL,2 Woodleigh Lane  #15-04 ,1,81,Strata,1320000,-,16296,1514,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357685,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #09-68 ,1,57,Strata,824000,-,14456,1343,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533819,North East Region,Hougang
PARK COLONIAL,6 Woodleigh Lane  #14-19 ,1,127,Strata,2359000,-,18575,1726,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357687,Central Region,Toa Payoh
ARTRA,10 Alexandra View  #34-05 ,1,73,Strata,1597900,-,21889,2034,05-JUL-2018,Apartment,99 Yrs From 15/02/2016,Uncompleted,New Sale,Private,03,15,158745,Central Region,Bukit Merah
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #02-11 ,1,43,Strata,590000,-,13721,1275,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #05-75 ,1,67,Strata,904000,-,13493,1253,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533820,North East Region,Hougang
QUEENS PEAK,1 Dundee Road  #08-06 ,1,58,Strata,966000,-,16655,1547,05-JUL-2018,Condominium,99 Yrs From 28/09/2015,Uncompleted,New Sale,HDB,03,14,149456,Central Region,Queenstown
PARK COLONIAL,6 Woodleigh Lane  #07-24 ,1,43,Strata,834000,-,19395,1802,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357687,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #16-40 ,1,57,Strata,838525,-,14711,1367,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533816,North East Region,Hougang
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #06-80 ,1,67,Strata,915000,-,13657,1269,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533821,North East Region,Hougang
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #06-73 ,1,103,Strata,1350000,-,13107,1218,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533820,North East Region,Hougang
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #10-40 ,1,57,Strata,827000,-,14509,1348,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533816,North East Region,Hougang
KINGSFORD WATERBAY,76 Upper Serangoon View  #05-60 ,1,79,Strata,1151000,-,14570,1354,05-JUL-2018,Apartment,99 Yrs From 03/03/2014,Uncompleted,New Sale,HDB,19,53,533880,North East Region,Hougang
PALM GARDENS,2C Hong San Walk  #03-01 ,1,112,Strata,835000,-,7455,693,05-JUL-2018,Condominium,99 Yrs From 12/08/1996,2000,Resale,HDB,23,68,689049,West Region,Choa Chu Kang
