Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
THE TAPESTRY,53 Tampines Street 86  #01-20 ,1,92,Strata,1193940,-,12978,1206,03-JAN-2020,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,N.A,18,52,528540,East Region,Tampines
D'NEST,141 Pasir Ris Grove  #01-53 ,1,111,Strata,1228000,-,11063,1028,03-JAN-2020,Condominium,99 Yrs From 20/10/2010,2017,Resale,N.A,18,51,518135,East Region,Pasir Ris
VAN HOLLAND,190 Holland Road  #03-13 ,1,93,Strata,2869000,-,30849,2866,03-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,27,278585,Central Region,Bukit Timah
FRANKEL ESTATE,12A Frankel Avenue ,1,389,Land,8800000,-,22605,2100,03-JAN-2020,Detached House,Freehold,Unknown,Resale,N.A,15,45,458251,East Region,Bedok
THE TRUMPS,1 Jalan Kembangan  #04-03 ,1,133,Strata,1500000,-,11278,1048,03-JAN-2020,Condominium,99 Yrs From 14/08/2000,2005,Resale,N.A,14,41,419154,East Region,Bedok
RIPPLE BAY,16 Pasir Ris Link  #10-58 ,1,73,Strata,786000,-,10767,1000,03-JAN-2020,Condominium,99 Yrs From 10/08/2011,2015,Resale,HDB,18,51,518166,East Region,Pasir Ris
SKIES MILTONIA,29 Miltonia Close  #04-18 ,1,100,Strata,1050000,-,10500,975,03-JAN-2020,Condominium,99 Yrs From 20/02/2012,2016,Resale,N.A,27,76,768062,North Region,Yishun
ESPARINA RESIDENCES,121 Compassvale Bow  #15-24 ,1,77,Strata,950000,-,12338,1146,03-JAN-2020,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,N.A,19,54,544818,North East Region,Sengkang
WESTVILLE,93 Westwood Avenue ,1,200,Land,1450000,-,7254,674,03-JAN-2020,Semi-Detached House,99 Yrs From 01/12/1994,1997,Resale,N.A,22,64,648415,West Region,Jurong West
WOODHAVEN,73 Woodgrove Avenue  #04-19 ,1,65,Strata,710000,-,10923,1015,03-JAN-2020,Condominium,99 Yrs From 07/02/2011,2015,Resale,N.A,25,73,737809,North Region,Woodlands
BARTLEY RIDGE,30 Mount Vernon Road  #07-04 ,1,97,Strata,1508000,-,15546,1444,03-JAN-2020,Condominium,99 Yrs From 16/04/2012,2016,Resale,N.A,13,36,368055,Central Region,Toa Payoh
SIXTH AVENUE CENTRE,805 Bukit Timah Road  #02-03 ,1,112,Strata,1500000,-,13393,1244,03-JAN-2020,Apartment,Freehold,1986,Resale,N.A,10,27,279883,Central Region,Bukit Timah
MARINA ONE RESIDENCES,23 Marina Way  #32-32 ,1,112,Strata,3176673,-,28363,2635,03-JAN-2020,Apartment,99 Yrs From 01/07/2011,2017,Resale,N.A,01,01,018979,Central Region,Downtown Core
JADESCAPE,6 Shunfu Road  #23-26 ,1,60,Strata,1169000,-,19483,1810,03-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575744,Central Region,Bishan
N.A.,10D Jalan Ulu Siglap ,1,380,Land,3990000,-,10514,977,03-JAN-2020,Semi-Detached House,Freehold,Unknown,Resale,N.A,15,45,457138,East Region,Bedok
THE SANTORINI,21 Tampines Street 86  #12-04 ,1,49,Strata,638000,-,13020,1210,03-JAN-2020,Condominium,99 Yrs From 16/10/2013,2017,Resale,HDB,18,52,528592,East Region,Tampines
N.A.,26 Jalan Tari Payong ,1,656,Land,4750000,-,7242,673,03-JAN-2020,Detached House,999 Yrs From 01/01/1879,Unknown,Resale,N.A,28,79,799272,North East Region,Sengkang
RIPPLE BAY,12 Pasir Ris Link  #04-51 ,1,72,Strata,798000,-,11083,1030,03-JAN-2020,Condominium,99 Yrs From 10/08/2011,2015,Resale,HDB,18,51,518164,East Region,Pasir Ris
FORESQUE RESIDENCES,109 Petir Road  #18-20 ,1,43,Strata,605000,-,14070,1307,02-JAN-2020,Condominium,99 Yrs From 10/01/2011,2014,Resale,HDB,23,67,678276,West Region,Bukit Panjang
BINJAI CREST,121 Jalan Kampong Chantek ,1,335,Strata,2125000,-,6343,589,02-JAN-2020,Terrace House,99 Yrs From 13/12/1996,2004,Resale,N.A,21,58,588661,Central Region,Bukit Timah
N.A.,171 Onan Road ,1,70,Land,1254000,-,17813,1655,02-JAN-2020,Terrace House,Freehold,Unknown,Resale,HDB,15,42,424564,Central Region,Geylang
PARC ESTA,908 Sims Avenue  #04-36 ,1,59,Strata,1076000,-,18237,1694,02-JAN-2020,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,N.A,14,40,408970,Central Region,Geylang
ONE PEARL BANK,1 Pearl Bank  #04-19 ,1,78,Strata,1837000,-,23551,2188,02-JAN-2020,Apartment,99 Yrs From 01/03/2019,Uncompleted,New Sale,N.A,03,16,169016,Central Region,Outram
ARTRA,10 Alexandra View  #42-09 ,1,97,Strata,2175000,-,22423,2083,02-JAN-2020,Apartment,99 Yrs From 15/02/2016,Uncompleted,New Sale,N.A,03,15,158745,Central Region,Bukit Merah
D'LEEDON,11 Leedon Heights  #24-37 ,1,119,Strata,2180000,-,18319,1702,02-JAN-2020,Condominium,99 Yrs From 08/04/2010,2014,Resale,HDB,10,26,267955,Central Region,Bukit Timah
LLYN GARDENS,33 Paya Lebar Walk ,1,154,Land,2430000,-,15769,1465,02-JAN-2020,Terrace House,Freehold,1991,Resale,N.A,19,53,535951,North East Region,Hougang
BELYSA,59 Pasir Ris Drive 1  #16-16 ,1,83,Strata,830000,-,10000,929,02-JAN-2020,Executive Condominium,99 Yrs From 24/01/2011,2014,Resale,N.A,18,51,519532,East Region,Pasir Ris
AMBER PARK,16 Amber Gardens  #21-04 ,1,88,Strata,2433240,-,27650,2569,02-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,15,43,439961,Central Region,Marine Parade
SENGKANG GRAND RESIDENCES,84 Compassvale Bow  #04-56 ,1,44,Strata,798000,-,18136,1685,02-JAN-2020,Apartment,99 Yrs From 13/11/2018,Uncompleted,New Sale,N.A,19,54,544572,North East Region,Sengkang
H2O RESIDENCES,32 Fernvale Link  #18-12 ,1,105,Strata,1220000,-,11619,1079,02-JAN-2020,Condominium,99 Yrs From 10/05/2010,2015,Resale,HDB,28,79,797531,North East Region,Sengkang
THE FLORENCE RESIDENCES,89 Hougang Avenue 2  #17-43 ,1,62,Strata,1109000,-,17887,1662,02-JAN-2020,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538863,North East Region,Hougang
THE BAYSHORE,30 Bayshore Road  #13-04 ,1,114,Strata,1128000,-,9895,919,02-JAN-2020,Condominium,99 Yrs From 31/05/1993,1997,Resale,N.A,16,46,469974,East Region,Bedok
WATERFRONT ISLE,732 Bedok Reservoir Road  #11-10 ,1,84,Strata,1120000,-,13333,1239,02-JAN-2020,Condominium,99 Yrs From 26/11/2009,2015,Resale,N.A,16,47,479262,East Region,Bedok
WHISTLER GRAND,107 West Coast Vale  #16-03 ,1,119,Strata,1726920,-,14512,1348,02-JAN-2020,Apartment,99 Yrs From 07/05/2018,Uncompleted,New Sale,N.A,05,12,126751,West Region,Clementi
MAYFAIR GARDENS,10 Rifle Range Road  #01-12 ,1,77,Strata,1711710,-,22230,2065,02-JAN-2020,Condominium,99 Yrs From 26/09/2018,Uncompleted,New Sale,N.A,21,58,588377,Central Region,Bukit Timah
PARC ESTA,904 Sims Avenue  #04-19 ,1,49,Strata,914000,-,18653,1733,02-JAN-2020,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,N.A,14,40,408968,Central Region,Geylang
PARC ESTA,914 Sims Avenue  #15-62 ,1,69,Strata,1267000,-,18362,1706,02-JAN-2020,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,N.A,14,40,408973,Central Region,Geylang
JADESCAPE,4 Shunfu Road  #04-15 ,1,49,Strata,850000,-,17347,1612,02-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575743,Central Region,Bishan
AMBER PARK,18A Amber Gardens  #15-22 ,1,147,Strata,3761600,-,25589,2377,02-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,15,43,439981,Central Region,Marine Parade

